"id","delivery_person_id","deliverypersonage","deliverypersonratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","weather","road_traffic_density","vehicle_condition","type_of_order","type_of_vehicle","multiple_deliveries","festival","city","name","time_ordered","time_order_picked"
"0xa70e",INDORES06DEL03,35.000000,4.800000,22.728163,75.884212,22.788163,75.944212,2022-03-26,Cloudy,Medium,2,Meal,scooter,0.000000,false,Metropolitian,object,17:10:00,17:25:00
"0x6afb",MYSRES16DEL01,28.000000,4.800000,12.316967,76.603067,12.356967,76.643067,2022-03-30,Windy,High,0,Snack,motorcycle,1.000000,false,Metropolitian,object,13:15:00,13:30:00
"0xc0f1",LUDHRES19DEL01,39.000000,4.100000,-30.902872,75.826808,31.012872,75.936808,2022-02-18,Stormy,Medium,2,Buffet,scooter,1.000000,false,Urban,object,17:40:00,17:45:00
"0x76e4",VADRES06DEL01,25.000000,4.600000,22.312790,73.170283,22.422790,73.280283,2022-03-10,Windy,Jam,1,Meal,scooter,1.000000,false,Metropolitian,object,20:20:00,20:30:00
"0x3d34",MUMRES04DEL03,27.000000,4.800000,19.254567,72.848923,19.284567,72.878923,2022-03-26,Sandstorms,Low,1,Snack,motorcycle,0.000000,false,Metropolitian,object,23:40:00,23:45:00
"0x540c",COIMBRES03DEL01,22.000000,4.700000,11.025083,77.015393,11.035083,77.025393,2022-03-26,Cloudy,Low,1,Meal,motorcycle,1.000000,false,Urban,object,08:30:00,08:45:00
"0x83de",PUNERES11DEL01,25.000000,4.900000,18.533811,73.899315,18.643811,74.009315,2022-03-04,Sandstorms,Jam,2,Buffet,scooter,0.000000,false,Metropolitian,object,19:50:00,20:00:00
"0xc950",AURGRES06DEL03,29.000000,4.400000,19.874449,75.360232,19.964449,75.450232,2022-02-18,Cloudy,Jam,2,Drinks,scooter,,false,Metropolitian,object,21:25:00,21:40:00
"0x63ac",VADRES11DEL02,25.000000,4.800000,22.308096,73.167753,22.328096,73.187753,2022-03-09,Fog,Low,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,08:50:00,09:05:00
"0x602b",VADRES17DEL02,32.00,4.20,0.00,0.00,0.05,0.05,2022-03-17,Fog,Jam,1,Snack,scooter,2.00,false,Metropolitian,object,19:10:00,19:20:00
"0x757e",JAPRES01DEL01,32.000000,3.700000,26.905190,75.810753,27.015190,75.920753,2022-03-08,Stormy,Jam,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,20:20:00,20:25:00
"0x31a9",COIMBRES03DEL03,29.000000,4.900000,11.025083,77.015393,11.115083,77.105393,2022-03-10,Sandstorms,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,21:40:00,21:55:00
"0xd9b5",AGRRES02DEL01,29.00,4.60,0.00,0.00,0.04,0.04,2022-02-17,Windy,Medium,1,Buffet,scooter,1.00,false,Metropolitian,object,16:45:00,16:55:00
"0x4175",HYDRES010DEL02,38.000000,4.700000,17.428294,78.404423,17.448294,78.424423,2022-04-05,Windy,Low,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,10:45:00,10:50:00
"0xd350",ALHRES010DEL01,23.00,4.70,0.00,0.00,0.11,0.11,2022-02-18,Cloudy,Jam,1,Drinks,scooter,1.00,false,Metropolitian,object,21:30:00,21:40:00
"0x3aa6",SURRES17DEL01,26.000000,4.500000,21.149569,72.772697,21.189569,72.812697,2022-03-21,Sandstorms,High,0,Snack,motorcycle,0.000000,false,Urban,object,12:10:00,12:20:00
"0x2473",BANGRES08DEL03,33.000000,4.800000,12.906229,77.596791,12.966229,77.656791,2022-03-15,Sandstorms,Medium,2,Snack,scooter,1.000000,false,Metropolitian,object,17:45:00,18:00:00
"0xc94a",DEHRES17DEL02,31.000000,4.700000,30.327968,78.046106,30.347968,78.066106,2022-02-17,Sunny,Low,0,Buffet,motorcycle,0.000000,false,,object,08:55:00,09:05:00
"0x32c9",HYDRES010DEL02,,,17.428294,78.404423,17.448294,78.424423,2022-04-01,Sandstorms,High,2,Meal,scooter,1.000000,false,Metropolitian,object,,11:25:00
"0x986d",SURRES18DEL02,37.000000,4.400000,21.149834,72.778666,21.169834,72.798666,2022-03-30,Sandstorms,Low,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,08:40:00,08:45:00
"0x4924",JAPRES06DEL02,37.000000,4.500000,26.911927,75.797282,26.931927,75.817282,2022-03-13,Sandstorms,Low,1,Buffet,scooter,1.000000,false,Urban,object,08:25:00,08:40:00
"0x49c7",VADRES06DEL02,24.000000,3.700000,22.312790,73.170283,22.332790,73.190283,2022-03-03,Sunny,High,0,Meal,motorcycle,1.000000,true,Metropolitian,object,11:45:00,11:50:00
"0x167f",HYDRES01DEL03,33.000000,4.000000,17.410371,78.437225,17.440371,78.467225,2022-04-05,Windy,Medium,2,Buffet,scooter,1.000000,false,Metropolitian,object,17:55:00,18:10:00
"0xfb9",PUNERES04DEL02,32.000000,4.600000,18.514210,73.838429,18.644210,73.968429,2022-03-18,Fog,Low,2,Meal,scooter,1.000000,false,Urban,object,00:00:00,00:15:00
"0x9c99",BANGRES08DEL02,36.000000,4.800000,12.906229,77.596791,12.956229,77.646791,2022-03-09,Sunny,Low,2,Meal,scooter,0.000000,false,Metropolitian,object,23:10:00,23:15:00
"0x28f5",JAPRES12DEL02,31.000000,4.100000,26.902908,75.792934,26.952908,75.842934,2022-03-09,Cloudy,Jam,1,Drinks,scooter,1.000000,false,Metropolitian,object,19:15:00,19:30:00
"0xaaf9",CHENRES14DEL02,26.000000,4.900000,13.026279,80.174568,13.046279,80.194568,2022-03-05,Fog,Low,2,Meal,scooter,0.000000,false,Urban,object,09:25:00,09:30:00
"0x84b5",VADRES14DEL03,28.000000,4.800000,22.311603,73.165012,22.371603,73.225012,2022-03-09,Cloudy,Medium,1,Meal,scooter,0.000000,false,Metropolitian,object,18:55:00,19:00:00
"0x43fb",RANCHIRES06DEL02,39.000000,4.700000,23.357804,85.325146,23.437804,85.405146,2022-03-12,Windy,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,19:40:00,19:55:00
"0xc78c",LUDHRES20DEL02,22.000000,4.700000,30.885915,75.788259,31.015915,75.918259,2022-02-18,Windy,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,20:30:00,20:45:00
"0x9159",MUMRES11DEL01,34.000000,5.000000,18.994237,72.825553,19.064237,72.895553,2022-03-18,Sunny,Medium,1,Buffet,scooter,0.000000,false,Urban,object,18:15:00,18:20:00
"0x61c2",RANCHIRES18DEL01,36.000000,4.900000,23.351489,85.324253,23.391489,85.364253,2022-03-05,Stormy,High,1,Meal,scooter,1.000000,false,Metropolitian,object,13:40:00,13:45:00
"0x4fce",RANCHIRES06DEL02,27.000000,4.600000,23.357804,85.325146,23.377804,85.345146,2022-04-03,Cloudy,High,0,Snack,motorcycle,1.000000,false,Metropolitian,object,11:55:00,12:00:00
"0xcb2d",AURGRES15DEL01,32.000000,3.700000,19.878028,75.317475,19.988028,75.427475,2022-02-18,Stormy,Jam,1,Buffet,scooter,0.000000,false,Metropolitian,object,19:30:00,19:45:00
"0x7d38",MUMRES11DEL03,39.000000,4.800000,18.994237,72.825553,19.024237,72.855553,2022-03-13,Cloudy,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,17:50:00,18:00:00
"0x897f",MUMRES19DEL03,25.000000,4.900000,19.131141,72.813074,19.191140,72.873074,2022-03-07,Cloudy,Medium,1,Drinks,scooter,0.000000,false,Urban,object,17:55:00,18:00:00
"0x77e6",RANCHIRES03DEL02,31.00,4.90,0.00,0.00,0.08,0.08,2022-03-16,Windy,Jam,1,Snack,scooter,0.00,false,Metropolitian,object,21:55:00,22:00:00
"0xadd8",RANCHIRES02DEL01,25.00,4.70,0.00,0.00,0.04,0.04,2022-03-30,Sunny,High,2,Meal,scooter,0.00,false,Metropolitian,object,15:00:00,15:15:00
"0x8ff2",MUMRES09DEL03,24.000000,4.700000,18.994049,72.825203,19.084049,72.915203,2022-03-14,Windy,Low,2,Meal,scooter,0.000000,false,Metropolitian,object,22:40:00,22:45:00
"0x5d7e",MUMRES13DEL01,33.000000,4.700000,19.178321,72.834715,19.218321,72.874715,2022-03-21,Windy,High,2,Meal,scooter,0.000000,false,Metropolitian,object,14:25:00,14:40:00
"0x4722",PUNERES14DEL01,30.000000,4.600000,18.516216,73.842527,18.526216,73.852527,2022-03-19,Sandstorms,Low,2,Buffet,scooter,1.000000,false,Metropolitian,object,10:30:00,10:45:00
"0x9cd8",JAPRES04DEL01,22.000000,4.600000,26.902328,75.794257,27.012328,75.904257,2022-03-14,Cloudy,Low,2,Drinks,scooter,0.000000,false,Metropolitian,object,22:15:00,22:30:00
"0x1048",VADRES08DEL02,38.00,4.90,0.00,0.00,0.02,0.02,2022-04-05,Sunny,Low,0,Drinks,motorcycle,1.00,false,Urban,object,10:40:00,10:55:00
"0x9a3a",JAPRES19DEL01,30.000000,4.600000,26.913726,75.752820,26.983726,75.822820,2022-03-25,Fog,Jam,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,21:50:00,21:55:00
"0x4685",PUNERES12DEL01,22.000000,4.600000,18.520016,73.830547,18.530016,73.840547,2022-03-17,Fog,Low,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,08:50:00,09:00:00
"0xcb42",AURGRES20DEL03,25.00,4.90,0.00,0.00,0.03,0.03,2022-02-15,Windy,Low,2,Drinks,motorcycle,0.00,false,Metropolitian,object,22:40:00,22:50:00
"0xb01c",VADRES02DEL02,36.00,4.80,0.00,0.00,0.05,0.05,2022-03-26,Stormy,Medium,0,Buffet,motorcycle,1.00,false,Metropolitian,object,17:55:00,18:00:00
"0x2fee",BANGRES20DEL01,21.000000,4.800000,12.972161,77.596014,13.042161,77.666014,2022-04-06,Windy,Jam,1,Drinks,scooter,0.000000,false,Metropolitian,object,19:40:00,19:55:00
"0x2a87",INDORES20DEL02,26.000000,5.000000,22.732225,75.874765,22.752225,75.894765,2022-03-13,Sandstorms,Low,1,Snack,scooter,1.000000,false,Metropolitian,object,08:20:00,08:25:00
"0x7e10",CHENRES08DEL01,22.000000,4.600000,13.022394,80.242439,13.062394,80.282439,2022-03-28,Fog,High,2,Drinks,motorcycle,1.000000,false,Urban,object,12:55:00,13:10:00
"0xb402",PUNERES08DEL01,21.00000,5.00000,18.53408,73.89852,18.54408,73.90852,2022-03-07,Windy,High,2,Meal,electric_scooter,1.00000,false,Metropolitian,object,11:50:00,11:55:00
"0x4ccf",MYSRES17DEL03,21.000000,4.900000,12.326356,76.619103,12.386356,76.679103,2022-03-01,Stormy,Medium,1,Drinks,scooter,1.000000,false,Metropolitian,object,19:00:00,19:15:00
"0xab1f",COIMBRES05DEL03,22.000000,4.800000,11.022169,76.999594,11.112169,77.089594,2022-03-25,Sandstorms,Low,2,Snack,scooter,0.000000,false,Urban,object,22:50:00,23:00:00
"0xd269",AURGRES07DEL03,33.000000,5.000000,19.875908,75.358888,19.965908,75.448888,2022-02-18,Sunny,Low,0,Meal,motorcycle,0.000000,false,Urban,object,22:20:00,22:35:00
"0x9e50",MYSRES11DEL03,30.000000,4.500000,12.323225,76.630028,12.413225,76.720028,2022-03-08,Cloudy,Low,2,Meal,electric_scooter,2.000000,false,Metropolitian,object,23:25:00,23:35:00
"0x1a5f",CHENRES010DEL01,35.000000,4.600000,13.066762,80.251865,13.176762,80.361865,2022-04-02,Fog,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:15:00,17:30:00
"0x9b4",PUNERES07DEL03,20.000000,5.000000,18.546947,73.900626,18.576947,73.930626,2022-04-01,Windy,Jam,2,Snack,scooter,0.000000,false,Metropolitian,object,20:25:00,20:30:00
"0x2e4d",BANGRES17DEL03,37.000000,3.900000,12.972532,77.608179,13.062532,77.698179,2022-03-12,Windy,Jam,2,Buffet,scooter,2.000000,false,Metropolitian,object,22:00:00,22:05:00
"0x9fd9",PUNERES18DEL03,37.000000,4.600000,18.593481,73.785901,18.683481,73.875901,2022-03-14,Sandstorms,Jam,2,Meal,scooter,1.000000,false,Metropolitian,object,20:35:00,20:40:00
"0xd79",JAPRES06DEL02,24.000000,4.800000,26.911927,75.797282,26.931927,75.817282,2022-03-09,Sunny,Low,1,Drinks,scooter,0.000000,false,Metropolitian,object,09:25:00,09:40:00
"0x709c",MYSRES01DEL03,31.000000,5.000000,12.311072,76.654878,12.341072,76.684878,2022-03-01,Sandstorms,Low,2,Drinks,scooter,1.000000,false,Metropolitian,object,23:10:00,23:15:00
"0x930e",SURRES010DEL03,30.000000,4.700000,21.171060,72.789292,21.261060,72.879292,2022-03-31,Sunny,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,19:15:00,19:25:00
"0x8d4e",RANCHIRES11DEL02,31.000000,5.000000,23.359194,85.325447,23.379194,85.345447,2022-03-11,Windy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,11:00:00,11:10:00
"0x762",VADRES02DEL02,,,0.00,0.00,0.05,0.05,2022-03-13,Sunny,Jam,0,Buffet,motorcycle,1.00,false,Metropolitian,object,,19:50:00
"0xae5b",VADRES05DEL01,27.000000,4.800000,22.310526,73.170937,22.350526,73.210937,2022-03-15,Sunny,Medium,1,Meal,scooter,1.000000,false,Metropolitian,object,16:25:00,16:40:00
"0x4f12",MUMRES05DEL01,28.000000,4.600000,18.927584,72.832585,19.037584,72.942585,2022-03-18,Windy,Low,1,Buffet,scooter,0.000000,false,Metropolitian,object,22:20:00,22:30:00
"0x298a",COIMBRES12DEL02,27.000000,4.400000,11.000762,76.981876,11.020762,77.001876,2022-03-15,Windy,Low,0,Snack,motorcycle,0.000000,false,Metropolitian,object,10:25:00,10:35:00
"0x7f37",PUNERES06DEL03,33.000000,4.600000,18.546258,73.904337,18.606258,73.964337,2022-03-13,Cloudy,Medium,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,18:20:00,18:30:00
"0x3a0a",MYSRES06DEL01,23.000000,4.700000,12.323994,76.626167,12.363994,76.666167,2022-03-21,Stormy,High,1,Buffet,motorcycle,1.000000,false,Urban,object,13:00:00,13:05:00
"0xc46b",GOARES13DEL02,27.000000,4.800000,15.506205,73.766668,15.636205,73.896668,2022-02-14,Cloudy,Low,2,Buffet,motorcycle,0.000000,false,Metropolitian,object,22:30:00,22:45:00
"0xc65e",ALHRES02DEL02,25.000000,4.700000,25.453436,81.833167,25.583436,81.963167,2022-02-16,Cloudy,Medium,2,Meal,motorcycle,1.000000,false,Urban,object,17:45:00,17:55:00
"0x2fa8",INDORES17DEL01,29.000000,4.800000,22.761226,75.887522,22.801226,75.927522,2022-03-07,Stormy,High,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,14:20:00,14:35:00
"0x413f",SURRES05DEL01,29.000000,4.800000,21.175104,72.804342,21.215104,72.844342,2022-04-05,Windy,High,1,Meal,motorcycle,0.000000,false,Metropolitian,object,12:10:00,12:15:00
"0xa1e5",VADRES13DEL01,32.000000,4.300000,22.310237,73.158921,22.380237,73.228921,2022-03-10,Windy,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,22:00:00,22:05:00
"0x8448",CHENRES14DEL02,34.000000,4.200000,13.026279,80.174568,13.106279,80.254568,2022-03-23,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:15:00,17:25:00
"0x4c8",SURRES14DEL02,,,21.157729,72.768726,21.207729,72.818726,2022-03-05,Sandstorms,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,,21:40:00
"0x8fe4",MYSRES11DEL01,24.000000,4.700000,12.323225,76.630028,12.433225,76.740028,2022-04-02,Sandstorms,Medium,2,Snack,motorcycle,0.000000,false,Urban,object,17:40:00,17:45:00
"0x162f",INDORES14DEL03,28.000000,4.800000,22.761593,75.886362,22.851593,75.976362,2022-04-04,Stormy,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:10:00,17:15:00
"0x8cc9",PUNERES14DEL03,25.000000,4.900000,18.516216,73.842527,18.606216,73.932527,2022-03-25,Windy,Medium,0,Snack,motorcycle,0.000000,false,Metropolitian,object,18:50:00,19:00:00
"0x77cb",MYSRES07DEL02,29.000000,4.600000,12.325461,76.632278,12.375461,76.682278,2022-03-01,Sunny,Medium,0,Snack,motorcycle,0.000000,false,Metropolitian,object,18:50:00,18:55:00
"0x44d2",HYDRES05DEL02,22.000000,4.800000,17.433809,78.386744,17.563809,78.516744,2022-03-23,Windy,Jam,2,Snack,scooter,0.000000,false,Metropolitian,object,19:45:00,20:00:00
"0x8750",RANCHIRES12DEL02,21.00,4.90,0.00,0.00,0.05,0.05,2022-03-17,Fog,Jam,2,Buffet,scooter,0.00,false,Metropolitian,object,20:30:00,20:40:00
"0x2fda",JAPRES12DEL03,29.000000,5.000000,26.902908,75.792934,26.962908,75.852934,2022-04-05,Stormy,Medium,2,Drinks,electric_scooter,0.000000,false,Metropolitian,object,17:25:00,17:40:00
"0x513b",CHENRES07DEL03,29.000000,4.900000,13.081878,80.248519,13.111878,80.278519,2022-03-26,Stormy,Jam,1,Meal,motorcycle,0.000000,false,Metropolitian,object,20:50:00,20:55:00
"0x3e5f",RANCHIRES13DEL02,29.000000,4.800000,23.374989,85.335486,23.424989,85.385486,2022-03-03,Windy,Jam,0,Buffet,motorcycle,0.000000,false,Urban,object,21:30:00,21:45:00
"0x8abc",COIMBRES08DEL01,30.000000,4.900000,11.001852,76.976268,11.111852,77.086268,2022-03-23,Fog,Jam,0,Meal,motorcycle,2.000000,false,Metropolitian,object,19:50:00,20:00:00
"0x5c05",INDORES02DEL02,35.000000,3.700000,22.651847,75.881991,22.731847,75.961991,2022-03-06,Windy,Jam,2,Buffet,scooter,0.000000,false,Metropolitian,object,19:25:00,19:35:00
"0x5db1",MUMRES03DEL01,31.000000,5.000000,19.223840,72.841347,19.293840,72.911347,2022-03-31,Sunny,Jam,2,Snack,motorcycle,1.000000,false,Metropolitian,object,19:25:00,19:40:00
"0x34e0",MUMRES15DEL01,21.000000,5.000000,19.176269,72.836721,19.246269,72.906721,2022-03-31,Sandstorms,Medium,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,18:55:00,19:05:00
"0xbe30",MUMRES07DEL02,38.000000,4.900000,19.091458,72.827808,19.171458,72.907808,2022-03-29,Stormy,Medium,1,Meal,motorcycle,1.000000,false,Metropolitian,object,17:25:00,17:30:00
"0x69b3",MUMRES15DEL03,32.000000,4.300000,19.176269,72.836721,19.236269,72.896721,2022-03-13,Stormy,Medium,1,Meal,scooter,1.000000,false,Urban,object,18:20:00,18:30:00
"0xd73e",KOLRES17DEL02,21.000000,4.700000,22.569358,88.433452,22.589358,88.453452,2022-02-17,Windy,Low,2,Drinks,scooter,1.000000,false,,object,09:10:00,09:15:00
"0x9018",RANCHIRES13DEL03,26.000000,4.800000,23.374989,85.335486,23.434989,85.395486,2022-03-11,Cloudy,Jam,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,20:15:00,20:25:00
"0x144c",BANGRES09DEL02,27.000000,4.800000,12.934179,77.615797,13.064179,77.745797,2022-03-31,Cloudy,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,19:35:00,19:50:00
"0x8085",INDORES12DEL01,28.00000,4.40000,22.74806,75.89340,22.78806,75.93340,2022-03-24,Stormy,High,0,Drinks,motorcycle,1.00000,false,Metropolitian,object,12:30:00,12:45:00
"0xc234",LUDHRES19DEL03,27.000000,4.700000,30.902872,75.826808,30.962872,75.886808,2022-02-11,Stormy,Jam,0,Snack,motorcycle,0.000000,false,Metropolitian,object,19:20:00,19:35:00
"0x1c42",PUNERES20DEL03,24.000000,4.800000,18.592718,73.773572,18.652718,73.833572,2022-04-05,Stormy,Jam,2,Snack,motorcycle,1.000000,false,Urban,object,19:15:00,19:20:00
"0xe009",KNPRES16DEL03,28.000000,4.800000,26.482581,80.315628,26.512581,80.345628,2022-02-15,Sandstorms,Low,2,Snack,motorcycle,0.000000,false,,object,23:35:00,23:50:00
"0xdc62",ALHRES16DEL03,24.000000,4.600000,25.450377,81.834236,25.540377,81.924236,2022-02-16,Fog,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,20:50:00,20:55:00
"0xc5d0",LUDHRES02DEL02,24.00,3.50,0.00,0.00,0.05,0.05,2022-02-11,Sunny,Jam,0,Buffet,motorcycle,1.00,false,Metropolitian,object,19:20:00,19:30:00
"0x5575",RANCHIRES20DEL01,25.000000,4.700000,23.399250,85.390464,23.409250,85.400464,2022-03-19,Sunny,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,09:35:00,09:45:00
"0x4859",VADRES13DEL03,25.000000,5.000000,22.310237,73.158921,22.340237,73.188921,2022-03-30,Cloudy,Jam,1,Snack,motorcycle,0.000000,false,Urban,object,20:50:00,21:00:00
"0xc23b",LUDHRES07DEL02,22.00,4.80,0.00,0.00,0.02,0.02,2022-02-17,Cloudy,Low,0,Drinks,motorcycle,,false,Urban,object,09:40:00,09:55:00
"0x7e0a",HYDRES08DEL02,23.000000,4.900000,17.438263,78.397865,17.458263,78.417865,2022-03-13,Sandstorms,Low,2,Drinks,electric_scooter,1.000000,false,Urban,object,08:30:00,08:40:00
"0x59d0",MUMRES08DEL01,26.000000,4.800000,19.065838,72.832658,19.175838,72.942658,2022-03-27,Cloudy,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,20:50:00,21:00:00
"0xe7e",HYDRES06DEL01,37.000000,5.000000,17.455894,78.375467,17.525894,78.445467,2022-03-12,Windy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,23:30:00,23:40:00
"0x4e8b",MYSRES02DEL02,32.000000,4.900000,12.304569,76.643622,12.384569,76.723622,2022-04-02,Fog,Jam,1,Drinks,motorcycle,2.000000,false,Metropolitian,object,19:25:00,19:35:00
"0x3013",RANCHIRES03DEL01,39.00,4.70,0.00,0.00,0.01,0.01,2022-03-19,Fog,Low,2,Meal,motorcycle,1.00,false,Urban,object,09:50:00,10:05:00
"0x4ff2",JAPRES15DEL03,34.000000,4.700000,26.891191,75.802083,26.981191,75.892083,2022-03-06,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,23:15:00,23:20:00
"0x4137",MUMRES16DEL02,34.000000,4.600000,19.120083,72.907385,19.250083,73.037385,2022-03-27,Sunny,Low,1,Snack,scooter,1.000000,false,Metropolitian,object,23:30:00,23:40:00
"0xd82a",AURGRES18DEL02,33.000000,4.900000,19.888716,75.321461,19.908716,75.341461,2022-02-15,Fog,Low,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,09:30:00,09:35:00
"0x5099",HYDRES13DEL03,22.000000,4.500000,17.431477,78.400350,17.461477,78.430350,2022-03-21,Windy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,23:00:00,23:10:00
"0x59c3",VADRES20DEL01,37.000000,4.900000,22.311358,73.164798,22.321358,73.174798,2022-03-26,Sandstorms,Low,1,Meal,scooter,0.000000,false,Metropolitian,object,10:55:00,11:05:00
"0x8f41",MYSRES010DEL02,23.000000,5.000000,12.321214,76.621094,12.341214,76.641094,2022-03-01,Cloudy,Low,1,Buffet,scooter,0.000000,false,Urban,object,10:45:00,10:50:00
"0x818e",SURRES03DEL02,30.000000,4.900000,21.186884,72.793616,21.236884,72.843616,2022-04-03,Windy,Jam,1,Snack,motorcycle,0.000000,false,Urban,object,19:40:00,19:45:00
"0xca4a",KOCRES03DEL01,22.000000,4.900000,10.020683,76.310631,10.090683,76.380631,2022-02-16,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,false,Urban,object,18:35:00,18:40:00
"0xbc1c",MYSRES19DEL03,37.000000,5.000000,12.334022,76.618203,12.364022,76.648203,2022-03-07,Cloudy,Medium,1,Buffet,scooter,0.000000,false,Metropolitian,object,18:45:00,18:55:00
"0x8636",VADRES16DEL01,30.00,4.70,0.00,0.00,0.01,0.01,2022-03-05,Cloudy,Low,0,Snack,motorcycle,0.00,false,Metropolitian,object,09:40:00,09:50:00
"0xb0ae",MYSRES03DEL01,23.000000,2.800000,12.299524,76.642620,12.409524,76.752620,2022-03-08,Sunny,Low,2,Meal,scooter,0.000000,false,Metropolitian,object,22:55:00,23:05:00
"0x7260",MYSRES03DEL01,23.000000,4.500000,12.299524,76.642620,12.309524,76.652620,2022-03-28,Cloudy,Low,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,09:10:00,09:20:00
"0x5081",BANGRES010DEL03,36.000000,4.600000,12.933298,77.614293,12.963298,77.644293,2022-04-05,Sunny,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,19:35:00,19:40:00
"0x4007",SURRES08DEL02,20.000000,4.700000,21.173343,72.792731,21.303343,72.922731,2022-04-04,Sunny,Medium,1,Snack,scooter,1.000000,false,Urban,object,17:20:00,17:30:00
"0xa99d",HYDRES15DEL02,38.000000,4.900000,17.459710,78.368855,17.589710,78.498855,2022-04-04,Cloudy,Jam,0,Meal,motorcycle,1.000000,true,Metropolitian,object,20:10:00,20:25:00
"0x9432",BANGRES20DEL01,35.000000,4.700000,12.972161,77.596014,13.082161,77.706014,2022-04-06,Windy,Low,1,Snack,motorcycle,1.000000,false,Metropolitian,object,22:10:00,22:25:00
"0x8cb7",JAPRES18DEL02,36.000000,4.900000,26.913987,75.752891,26.963987,75.802891,2022-03-03,Cloudy,Low,2,Drinks,electric_scooter,0.000000,false,Metropolitian,object,23:40:00,23:50:00
